playerID	nameFirst	nameLast	debut	finalGame		
battlal01	Allen	Battle	4/26/1995	8/14/1996		
chrisja01	Jason	Christiansen	4/26/1995	10/1/2005		
clontbr01	Brad	Clontz	4/26/1995	4/30/2000		
cordoma01	Marty	Cordova	4/26/1995	4/21/2003		
durhara01	Ray	Durham	4/26/1995	9/28/2008		
eddych01	Chris	Eddy	4/26/1995	5/12/1995		
fordybr01	Brook	Fordyce	4/26/1995	10/2/2004		
higgibo02	Bobby	Higginson	4/26/1995	5/5/2005		
johnsma01	Mark	Johnson	4/26/1995	6/2/2002		
marquis01	Isidro	Marquez	4/26/1995	5/12/1995		
nunnajo01	Jon	Nunnally	4/26/1995	5/31/2000		
oterori01	Ricky	Otero	4/26/1995	8/17/1997		
pemberu01	Rudy	Pemberton	4/26/1995	6/2/1997		
percitr01	Troy	Percival	4/26/1995	5/21/2009		
piercje01	Jeff	Pierce	4/26/1995	5/24/1995		
rodrifr02	Frankie	Rodriguez	4/26/1995	7/22/2001		
timmooz01	Ozzie	Timmons	4/26/1995	10/1/2000		
tuckemi01	Michael	Tucker	4/26/1995	10/1/2006		
alberjo01	Jose	Alberro	4/27/1995	8/5/1997		
bailero01	Roger	Bailey	4/27/1995	9/24/1997		
beruman01	Andres	Berumen	4/27/1995	6/17/1996		
doughji01	Jim	Dougherty	4/27/1995	4/20/1999		
heredwi01	Wilson	Heredia	4/27/1995	9/20/1997		
lirafe01	Felipe	Lira	4/27/1995	5/21/2001		
lomonke01	Kevin	Lomon	4/27/1995	9/28/1996		
menhapa01	Paul	Menhart	4/27/1995	9/27/1997		
perezca01	Carlos	Perez	4/27/1995	9/5/2000		
reyesal01	Alberto	Reyes	4/27/1995	8/5/2008		
blomdbe01	Ben	Blomdahl	4/28/1995	9/30/1995		
fonvich01	Chad	Fonville	4/28/1995	7/9/1999		
grudzma01	Mark	Grudzielanek	4/28/1995	6/6/2010		
hansegr01	Greg	Hansell	4/28/1995	10/3/1999		
pennsh01	Shannon	Penn	4/28/1995	9/29/1996		
schmicu01	Curt	Schmidt	4/28/1995	9/29/1995		
schmija01	Jason	Schmidt	4/28/1995	8/5/2009		
sparkst01	Steve	Sparks	4/28/1995	9/26/2004		
steveto01	Todd	Steverson	4/28/1995	4/3/1996		
villoro01	Ron	Villone	4/28/1995	10/4/2009		
wilsoga03	Gary	Wilson	4/28/1995	6/14/1995		
cornere01	Reid	Cornelius	4/29/1995	9/30/2000		
hawkila01	LaTroy	Hawkins	4/29/1995	10/3/2015		
jamesmi01	Mike	James	4/29/1995	5/5/2002		
loaizes01	Esteban	Loaiza	4/29/1995	6/11/2008		
pettian01	Andy	Pettitte	4/29/1995	9/28/2013		
radkebr01	Brad	Radke	4/29/1995	9/28/2006		
torredi01	Dilson	Torres	4/29/1995	9/27/1995		
vitiejo01	Joe	Vitiello	4/29/1995	9/28/2003		
whitese01	Sean	Whiteside	4/29/1995	5/3/1995		
willito02	Todd	Williams	4/29/1995	6/15/2007		
aceveju01	Juan	Acevedo	4/30/1995	8/5/2003		
baldwja01	James	Baldwin	4/30/1995	9/29/2005		
boehrbr01	Brian	Boehringer	4/30/1995	6/1/2004		
britojo01	Jorge	Brito	4/30/1995	4/21/1996		
hookch01	Chris	Hook	4/30/1995	9/29/1996		
munozno01	Noe	Munoz	4/30/1995	5/14/1995		
patteje01	Jeff	Patterson	4/30/1995	5/7/1995		
randajo01	Joe	Randa	4/30/1995	10/1/2006		
rodrist01	Steve	Rodriguez	4/30/1995	10/1/1995		
rossejo01	Joe	Rosselli	4/30/1995	10/1/1995		
wengedo01	Don	Wengert	4/30/1995	5/26/2001		
encaran01	Angelo	Encarnacion	5/2/1995	9/27/1997		
eshelva01	Vaughn	Eshelman	5/2/1995	7/11/1997		
garcifr01	Freddy	Garcia	5/2/1995	10/3/1999		
nomohi01	Hideo	Nomo	5/2/1995	4/18/2008		
bellda01	David	Bell	5/3/1995	10/1/2006		
hartgde01	Dean	Hartgraves	5/3/1995	7/23/1998		
perezto03	Tomas	Perez	5/3/1995	4/21/2008		
sturtta01	Tanyon	Sturtze	5/3/1995	8/25/2008		
bradste01	Terry	Bradshaw	5/4/1995	9/29/1996		
grottma01	Matt	Grott	5/4/1995	5/6/1995		
karlsc01	Scott	Karl	5/4/1995	9/28/2000		
bochtdo01	Doug	Bochtler	5/5/1995	7/22/2000		
bunchme01	Melvin	Bunch	5/6/1995	6/25/1999		
courtjo01	John	Courtright	5/6/1995	5/6/1995		
mccurje01	Jeff	McCurry	5/6/1995	6/22/1999		
mimbsmi01	Mike	Mimbs	5/6/1995	5/16/1997		
sullisc01	Scott	Sullivan	5/6/1995	8/25/2004		
parrajo01	Jose	Parra	5/7/1995	7/17/2004		
giambja01	Jason	Giambi	5/8/1995	9/27/2014		
hermadu01	Dustin	Hermanson	5/8/1995	9/24/2006		
urbinug01	Ugueth	Urbina	5/9/1995	10/2/2005		
edenfke01	Ken	Edenfield	5/11/1995	4/6/1996		
rodrife01	Felix	Rodriguez	5/13/1995	9/30/2006		
benneer01	Erik	Bennett	5/15/1995	6/8/1996		
nichtch01	Chris	Nichting	5/15/1995	7/2/2002		
carmora01	Rafael	Carmona	5/18/1995	6/12/1999		
mintzst01	Steve	Mintz	5/18/1995	10/2/1999		
stynech01	Chris	Stynes	5/19/1995	7/30/2004		
rightro01	Ron	Rightnowar	5/20/1995	9/26/1995		
robersi01	Sid	Roberson	5/20/1995	9/29/1995		
mahayro01	Ron	Mahay	5/21/1995	8/21/2010		
hurtaed01	Edwin	Hurtado	5/22/1995	7/30/1997		
pittsji01	Jim	Pittsley	5/23/1995	7/18/1999		
riverma01	Mariano	Rivera	5/23/1995	9/26/2013		
maxcybr01	Brian	Maxcy	5/26/1995	4/25/1996		
harikti01	Tim	Harikkala	5/27/1995	8/12/2007		
castial01	Alberto	Castillo	5/28/1995	6/21/2007		
jeterde01	Derek	Jeter	5/29/1995	9/28/2014		
normale01	Les	Norman	5/29/1995	9/29/1996		
unroeti01	Tim	Unroe	5/30/1995	9/30/2000		
gibrast01	Steve	Gibralter	6/1/1995	4/4/1996		
goodwcu01	Curtis	Goodwin	6/2/1995	8/8/1999		
keysebr01	Brian	Keyser	6/2/1995	9/29/1996		
devarce01	Cesar	Devarez	6/3/1995	9/29/1996		
nitkocj01	C. J.	Nitkowski	6/3/1995	6/7/2005		
kowitbr01	Brian	Kowitz	6/4/1995	6/16/1995		
owenser01	Eric	Owens	6/6/1995	9/27/2003		
moutoly01	Lyle	Mouton	6/7/1995	5/19/2001		
walkepe01	Pete	Walker	6/7/1995	7/7/2006		
cacered01	Edgar	Caceres	6/8/1995	10/1/1995		
barryje01	Jeff	Barry	6/9/1995	10/3/1999		
hudsojo02	Joe	Hudson	6/10/1995	8/7/1998		
nevinph01	Phil	Nevin	6/11/1995	9/29/2006		
ahearpa01	Pat	Ahearne	6/14/1995	6/30/1995		
schalge01	Gene	Schall	6/16/1995	9/29/1996		
pulsibi01	Bill	Pulsipher	6/17/1995	5/7/2005		
mantema01	Matt	Mantei	6/18/1995	7/1/2005		
cedenro01	Roger	Cedeno	6/20/1995	6/5/2005		
parrist01	Steve	Parris	6/21/1995	6/17/2003		
dishmgl01	Glenn	Dishman	6/22/1995	9/7/1997		
crabtti01	Tim	Crabtree	6/23/1995	6/25/2001		
jordari03	Ricardo	Jordan	6/23/1995	4/13/1998		
karpry01	Ryan	Karp	6/23/1995	9/27/1997		
masteda01	Dan	Masteller	6/23/1995	10/1/1995		
widgech01	Chris	Widger	6/23/1995	9/15/2006		
erickjo01	John	Ericks	6/24/1995	4/28/1997		
givenbr01	Brian	Givens	6/24/1995	6/26/1996		
martisa01	Sandy	Martinez	6/24/1995	10/3/2004		
zaungr01	Gregg	Zaun	6/24/1995	5/20/2010		
palmeor01	Orlando	Palmeiro	7/1/1995	9/30/2007		
tremich01	Chris	Tremie	7/1/1995	9/21/2004		
ledesaa01	Aaron	Ledesma	7/2/1995	6/10/2000		
prietar01	Ariel	Prieto	7/2/1995	5/10/2001		
barkbr01	Brian	Bark	7/6/1995	9/8/1995		
morelra01	Ramon	Morel	7/6/1995	9/27/1997		
krivdri01	Rick	Krivda	7/7/1995	9/8/1998		
kroonma01	Marc	Kroon	7/7/1995	6/29/2004		
johnsdo04	Doug	Johns	7/8/1995	10/2/1999		
borowjo01	Joe	Borowski	7/9/1995	7/1/2008		
thomami01	Mike	Thomas	7/12/1995	7/12/1995		
hubbami01	Mike	Hubbard	7/13/1995	6/13/2001		
willige03	George	Williams	7/14/1995	9/13/2000		
bakersc01	Scott	Baker	7/17/1995	7/17/1995		
isrinja01	Jason	Isringhausen	7/17/1995	9/19/2012		
mcandja01	Jamie	McAndrew	7/17/1995	7/23/1997		
suppaje01	Jeff	Suppan	7/17/1995	5/28/2012		
karchma01	Matt	Karchner	7/18/1995	6/14/2000		
valdeca01	Carlos	Valdez	7/18/1995	9/27/1998		
wojcist01	Steve	Wojciechowski	7/18/1995	7/18/1997		
rekarbr01	Bryan	Rekar	7/19/1995	4/28/2002		
sirotmi01	Mike	Sirotka	7/19/1995	9/28/2000		
brandma01	Mark	Brandenburg	7/20/1995	9/27/1997		
robinke01	Ken	Robinson	7/20/1995	9/24/1997		
brewija01	Jamie	Brewington	7/24/1995	9/24/2000		
byrdpa01	Paul	Byrd	7/28/1995	10/3/2009		
mathetj01	T. J.	Mathews	7/28/1995	7/24/2002		
taylosc02	Scott	Taylor	7/28/1995	8/7/1995		
bertomi01	Mike	Bertotti	7/29/1995	5/10/1997		
carragi01	Giovanni	Carrara	7/29/1995	9/23/2006		
rogerji02	Jimmy	Rogers	7/30/1995	9/27/1995		
snopech01	Chris	Snopek	7/31/1995	9/27/1998		
coomero01	Ron	Coomer	8/1/1995	9/28/2003		
watkisc01	Scott	Watkins	8/1/1995	9/30/1995		
santafp01	F. P.	Santangelo	8/2/1995	10/7/2001		
konusde01	Dennis	Konuszewski	8/4/1995	8/4/1995		
sweenma01	Mark	Sweeney	8/4/1995	9/26/2008		
fermira01	Ramon	Fermin	8/6/1995	8/6/1995		
munozos01	Oscar	Munoz	8/6/1995	9/30/1995		
floredo01	Don	Florence	8/8/1995	9/19/1995		
jordake01	Kevin	Jordan	8/8/1995	10/7/2001		
adamste01	Terry	Adams	8/10/1995	5/23/2005		
thomala01	Larry	Thomas	8/11/1995	5/25/1997		
barbebr02	Brian	Barber	8/12/1995	8/1/1999		
cooksbr01	Brent	Cookson	8/12/1995	6/13/1999		
damonjo01	Johnny	Damon	8/12/1995	8/1/2012		
dedriji01	Jim	Dedrick	8/12/1995	9/19/1995		
herrejo02	Jose	Herrera	8/12/1995	9/29/1996		
murrama01	Matt	Murray	8/12/1995	9/25/1995		
simasbi01	Bill	Simas	8/15/1995	9/30/2000		
wolcobo01	Bob	Wolcott	8/18/1995	7/1/1999		
alvarta01	Tavo	Alvarez	8/21/1995	9/29/1996		
wasdijo01	John	Wasdin	8/24/1995	7/7/2007		
bruskji01	Jim	Bruske	8/25/1995	5/13/2000		
camermi01	Mike	Cameron	8/27/1995	9/12/2011		
valdema01	Marc	Valdes	8/28/1995	6/22/2001		
buschmi01	Mike	Busch	8/30/1995	8/10/1996		
gracemi02	Mike	Grace	9/1/1995	10/1/1999		
hoseydw01	Dwayne	Hosey	9/1/1995	6/20/1996		
castrju01	Juan	Castro	9/2/1995	6/4/2011		
garcika01	Karim	Garcia	9/2/1995	8/24/2004		
stewash01	Shannon	Stewart	9/2/1995	6/7/2008		
walldo01	Donne	Wall	9/2/1995	6/11/2002		
wareje01	Jeff	Ware	9/2/1995	7/7/1996		
clarkto02	Tony	Clark	9/3/1995	7/12/2009		
hancole01	Lee	Hancock	9/3/1995	5/13/1996		
riverro01	Roberto	Rivera	9/3/1995	5/5/1999		
riverru01	Ruben	Rivera	9/3/1995	5/28/2003		
swartda01	Dave	Swartzbaugh	9/3/1995	4/22/1997		
davissc01	Scott	Davison	9/4/1995	5/30/1996		
huismri01	Rick	Huisman	9/4/1995	9/28/1996		
loretma01	Mark	Loretta	9/4/1995	10/4/2009		
mecirji01	Jim	Mecir	9/4/1995	9/28/2005		
posadjo01	Jorge	Posada	9/4/1995	9/28/2011		
sodowcl01	Clint	Sodowsky	9/4/1995	5/22/1999		
sweenmi01	Mike	Sweeney	9/4/1995	10/3/2010		
battlho01	Howard	Battle	9/5/1995	10/3/1999		
benarma01	Marvin	Benard	9/5/1995	9/27/2003		
bradydo01	Doug	Brady	9/5/1995	10/1/1995		
lawtoma02	Matt	Lawton	9/5/1995	5/16/2006		
aurilri01	Rich	Aurilia	9/6/1995	10/4/2009		
francma01	Matt	Franco	9/6/1995	9/27/2003		
andujlu01	Luis	Andujar	9/8/1995	6/28/1998		
hattesc01	Scott	Hatteberg	9/8/1995	5/25/2008		
riccich01	Chuck	Ricci	9/8/1995	10/1/1995		
sefcike01	Kevin	Sefcik	9/8/1995	6/1/2001		
giovaed01	Ed	Giovanola	9/10/1995	8/25/1999		
mayda02	Darrell	May	9/10/1995	7/15/2005		
perezed02	Eddie	Perez	9/10/1995	9/27/2005		
powelja04	Jay	Powell	9/10/1995	7/29/2005		
pozoar01	Arquimedez	Pozo	9/12/1995	9/28/1997		
thobeto01	Tom	Thobe	9/12/1995	4/25/1996		
wadete01	Terrell	Wade	9/12/1995	9/26/1998		
hayneji01	Jimmy	Haynes	9/13/1995	5/4/2004		
sprinde01	Dennis	Springer	9/13/1995	5/26/2002		
wagnebi02	Billy	Wagner	9/13/1995	10/3/2010		
benitya01	Yamil	Benitez	9/15/1995	9/27/1998		
hajekda01	Dave	Hajek	9/15/1995	9/26/1996		
estessh01	Shawn	Estes	9/16/1995	9/24/2008		
gilesbr02	Brian	Giles	9/16/1995	6/18/2009		
counscr01	Craig	Counsell	9/17/1995	9/28/2011		
creekdo01	Doug	Creek	9/17/1995	10/1/2005		
mccraqu01	Quinton	McCracken	9/17/1995	7/5/2006		
raabebr01	Brian	Raabe	9/17/1995	9/28/1997		
ochoaal01	Alex	Ochoa	9/18/1995	9/29/2002		
persoro01	Robert	Person	9/18/1995	6/7/2003		
thobejj01	J. J.	Thobe	9/18/1995	9/29/1995		
benesal01	Alan	Benes	9/19/1995	5/28/2003		
roajo01	Joe	Roa	9/20/1995	9/22/2004		
bennega01	Gary	Bennett	9/24/1995	5/18/2008		
britoti01	Tilson	Brito	4/1/1996	9/28/1997		
keaglgr01	Greg	Keagle	4/1/1996	5/26/1998		
kendaja01	Jason	Kendall	4/1/1996	8/30/2010		
ordonre01	Rey	Ordonez	4/1/1996	7/17/2004		
ariasge01	George	Arias	4/2/1996	7/28/1999		
cordofr01	Francisco	Cordova	4/2/1996	8/8/2000		
mormaal01	Alvin	Morman	4/2/1996	10/2/1999		
naultda01	Dan	Naulty	4/2/1996	10/3/1999		
barteki01	Kimera	Bartee	4/3/1996	8/3/2001		
bourgst01	Steve	Bourgeois	4/3/1996	9/28/1996		
duranmi01	Mike	Durant	4/3/1996	9/29/1996		
fasansa01	Sal	Fasano	4/3/1996	9/14/2008		
houstty01	Tyler	Houston	4/3/1996	8/29/2003		
kiescbr01	Brooks	Kieschnick	4/3/1996	10/3/2004		
lukema01	Matt	Luke	4/3/1996	9/30/1999		
montgst01	Steve	Montgomery	4/3/1996	7/17/2000		
myersro01	Rodney	Myers	4/3/1996	6/1/2004		
delgaal01	Alex	Delgado	4/4/1996	7/12/1996		
mejiami01	Miguel	Mejia	4/4/1996	9/29/1996		
paniajo01	Jose	Paniagua	4/4/1996	9/9/2003		
wilsopa02	Paul	Wilson	4/4/1996	5/16/2005		
fernaos01	Osvaldo	Fernandez	4/5/1996	8/8/2001		
osikke01	Keith	Osik	4/5/1996	10/1/2005		
smallma01	Mark	Small	4/5/1996	9/3/1996		
hunteri01	Rich	Hunter	4/6/1996	9/29/1996		
myersji01	Jimmy	Myers	4/6/1996	5/5/1996		
pottsmi01	Mike	Potts	4/6/1996	7/15/1996		
busbymi01	Mike	Busby	4/7/1996	7/8/1999		
foxan01	Andy	Fox	4/7/1996	10/3/2004		
munozjo01	Jose	Munoz	4/7/1996	5/31/1996		
adamsjo02	Joel	Adamson	4/10/1996	4/26/1998		
holbeaa01	Aaron	Holbert	4/14/1996	10/2/2005		
jensema01	Marcus	Jensen	4/14/1996	6/23/2002		
cairomi01	Miguel	Cairo	4/17/1996	10/3/2012		
pacheal01	Alex	Pacheco	4/17/1996	5/15/1996		
jenniro01	Robin	Jennings	4/18/1996	10/7/2001		
muellbi02	Bill	Mueller	4/18/1996	5/11/2006		
graffto01	Tony	Graffanino	4/19/1996	4/26/2009		
selbybi01	Bill	Selby	4/19/1996	5/25/2003		
zuberjo01	Jon	Zuber	4/19/1996	9/27/1998		
sackibr01	Brian	Sackinsky	4/20/1996	4/24/1996		
sheetan01	Andy	Sheets	4/22/1996	9/25/2002		
mottoch01	Chad	Mottola	4/23/1996	7/26/2006		
bozema01	Marshall	Boze	4/28/1996	7/13/1996		
canizja01	Jay	Canizaro	4/28/1996	5/31/2002		
crespfe01	Felipe	Crespo	4/28/1996	9/28/2001		
farmemi01	Mike	Farmer	5/4/1996	6/8/1996		
vanrybe01	Ben	VanRyn	5/9/1996	9/26/1998		
murragl01	Glenn	Murray	5/10/1996	7/24/1996		
renteed01	Edgar	Renteria	5/10/1996	9/28/2011		
wilkima01	Marc	Wilkins	5/11/1996	8/29/2001		
janzema01	Marty	Janzen	5/12/1996	9/27/1997		
millira02	Ralph	Milliard	5/12/1996	9/27/1998		
milchmi01	Mike	Milchin	5/14/1996	9/29/1996		
valdepe01	Pedro	Valdes	5/15/1996	10/1/2000		
telemam01	Amaury	Telemaco	5/16/1996	7/1/2005		
dyeje01	Jermaine	Dye	5/17/1996	10/4/2009		
howarma01	Matt	Howard	5/17/1996	9/19/1996		
schmije01	Jeff	Schmidt	5/17/1996	7/30/1996		
willish01	Shad	Williams	5/18/1996	7/22/1997		
yanes01	Esteban	Yan	5/20/1996	7/6/2006		
aucoide01	Derek	Aucoin	5/21/1996	5/25/1996		
ruebema01	Matt	Ruebel	5/21/1996	7/4/1998		
malavjo01	Jose	Malave	5/23/1996	8/30/1997		
casanra01	Raul	Casanova	5/24/1996	6/8/2008		
mendora01	Ramiro	Mendoza	5/25/1996	9/1/2005		
chouibo01	Bobby	Chouinard	5/26/1996	9/9/2001		
thompju02	Justin	Thompson	5/27/1996	8/25/2005		
blaziro01	Ron	Blazier	5/31/1996	9/28/1997		
barroto01	Tony	Barron	6/2/1996	9/28/1997		
batisto01	Tony	Batista	6/3/1996	9/30/2007		
mashoda01	Damon	Mashore	6/5/1996	7/11/1998		
wagnema02	Matt	Wagner	6/5/1996	9/22/1996		
alstoga01	Garvin	Alston	6/6/1996	6/18/1996		
crawfca01	Carlos	Crawford	6/7/1996	6/7/1996		
willike03	Keith	Williams	6/7/1996	6/23/1996		
hancory01	Ryan	Hancock	6/8/1996	7/18/1996		
glanvdo01	Doug	Glanville	6/9/1996	10/3/2004		
hawblry01	Ryan	Hawblitzel	6/9/1996	8/5/1996		
thompja02	Jason	Thompson	6/9/1996	6/22/1996		
adamswi02	Willie	Adams	6/11/1996	8/14/1997		
coppiro01	Rocky	Coppinger	6/11/1996	10/4/2001		
rosadjo01	Jose	Rosado	6/12/1996	4/30/2000		
erstada01	Darin	Erstad	6/14/1996	10/4/2009		
martima02	Manny	Martinez	6/14/1996	10/3/1999		
brownbr01	Brant	Brown	6/15/1996	8/29/2000		
dosteda01	David	Doster	6/16/1996	10/3/1999		
bevilbr01	Brian	Bevil	6/17/1996	9/26/1998		
myersro02	Rod	Myers	6/21/1996	9/28/1997		
levinal01	Al	Levine	6/22/1996	6/10/2005		
polleda01	Dale	Polley	6/23/1996	9/29/1996		
desseel01	Elmer	Dessens	6/24/1996	10/2/2010		
belkti01	Tim	Belk	6/25/1996	7/3/1996		
quirira01	Rafael	Quirico	6/25/1996	6/25/1996		
serafda01	Dan	Serafini	6/25/1996	9/13/2007		
damicje01	Jeff	D'Amico	6/28/1996	5/10/2004		
perezda01	Danny	Perez	6/30/1996	7/5/1996		
montgra01	Ray	Montgomery	7/3/1996	6/16/1998		
wrighja01	Jamey	Wright	7/3/1996	9/27/2014		
lukacro01	Rob	Lukachyk	7/5/1996	7/6/1996		
rodrito01	Tony	Rodriguez	7/6/1996	9/23/1996		
suzukma01	Mac	Suzuki	7/7/1996	6/28/2002		
witasja01	Jay	Witasick	7/7/1996	9/26/2007		
holtzmi01	Mike	Holtz	7/11/1996	5/16/2006		
jonesda05	Dax	Jones	7/11/1996	9/28/1996		
graveda01	Danny	Graves	7/13/1996	5/9/2006		
echevan01	Angel	Echevarria	7/15/1996	9/29/2002		
cruzja01	Jacob	Cruz	7/18/1996	10/2/2005		
peterch01	Chris	Peters	7/19/1996	5/28/2001		
martipa03	Pablo	Martinez	7/20/1996	8/4/1996		
allenje01	Jermaine	Allensworth	7/23/1996	5/29/1999		
macharo01	Robert	Machado	7/24/1996	9/18/2004		
stephga01	Garrett	Stephenson	7/25/1996	9/17/2003		
mcmilbi01	Billy	McMillon	7/26/1996	10/3/2004		
patteda04	Danny	Patterson	7/26/1996	8/1/2004		
greento02	Todd	Greene	7/30/1996	10/1/2006		
verasda01	Dario	Veras	7/31/1996	9/21/1998		
heflibr01	Bronson	Heflin	8/1/1996	8/7/1996		
ibanera01	Raul	Ibanez	8/1/1996	9/28/2014		
relafde01	Desi	Relaford	8/1/1996	7/28/2007		
rolensc01	Scott	Rolen	8/1/1996	10/3/2012		
garriwe01	Webster	Garrison	8/2/1996	8/7/1996		
beamotr01	Trey	Beamon	8/4/1996	9/27/1998		
wilsode01	Desi	Wilson	8/7/1996	9/29/1996		
beechma01	Matt	Beech	8/8/1996	8/9/1998		
castilu01	Luis	Castillo	8/8/1996	10/3/2010		
grundke01	Ken	Grundt	8/8/1996	5/20/1997		
blumaja01	Jaime	Bluma	8/9/1996	9/27/1996		
heredfe01	Felix	Heredia	8/9/1996	4/18/2005		
mitchla01	Larry	Mitchell	8/11/1996	9/2/1996		
burkejo04	John	Burke	8/13/1996	7/10/1997		
wallade01	Derek	Wallace	8/13/1996	9/4/1999		
harripe01	Pep	Harris	8/14/1996	9/27/1998		
jonesan01	Andruw	Jones	8/15/1996	10/3/2012		
moliniz01	Izzy	Molina	8/15/1996	5/6/2002		
bowerbr01	Brent	Bowers	8/16/1996	9/29/1996		
lacyke01	Kerry	Lacy	8/16/1996	8/21/1997		
mageewe01	Wendell	Magee	8/16/1996	9/1/2002		
rodrine01	Nerio	Rodriguez	8/16/1996	8/29/2002		
mosquju01	Julio	Mosquera	8/17/1996	6/8/2005		
nortogr01	Greg	Norton	8/18/1996	10/4/2009		
dicksja01	Jason	Dickson	8/21/1996	5/14/2000		
leshebr01	Brian	Lesher	8/25/1996	9/28/2002		
milletr01	Travis	Miller	8/25/1996	6/25/2002		
mirabdo01	Doug	Mirabelli	8/27/1996	9/30/2007		
mccargr01	Greg	McCarthy	8/28/1996	9/23/1998		
youngdm01	Dmitri	Young	8/29/1996	7/11/2008		
chavera01	Raul	Chavez	8/30/1996	9/24/2009		
mooreke02	Kerwin	Moore	8/30/1996	9/29/1996		
walketo04	Todd	Walker	8/30/1996	5/10/2007		
garcino01	Nomar	Garciaparra	8/31/1996	10/4/2009		
perezne01	Neifi	Perez	8/31/1996	7/5/2007		
abreubo01	Bobby	Abreu	9/1/1996	9/28/2014		
ayraujo01	Joe	Ayrault	9/1/1996	9/29/1996		
difelmi01	Mike	Difelice	9/1/1996	4/18/2008		
holtch01	Chris	Holt	9/1/1996	10/2/2001		
ludwier01	Eric	Ludwick	9/1/1996	4/8/1999		
mullise01	Sean	Mulligan	9/1/1996	9/6/1996		
guerrwi01	Wilton	Guerrero	9/3/1996	10/1/2004		
kingsge01	Gene	Kingsale	9/3/1996	6/8/2003		
schutca01	Carl	Schutz	9/3/1996	9/24/1996		
milletr02	Trever	Miller	9/4/1996	9/24/2011		
pritcch01	Chris	Pritchett	9/6/1996	5/23/2000		
robermi01	Mike	Robertson	9/6/1996	6/26/1998		
cockral01	Alan	Cockrell	9/7/1996	9/29/1996		
loiseri01	Rich	Loiselle	9/7/1996	10/6/2001		
bredebr01	Brent	Brede	9/8/1996	9/27/1998		
dunnto01	Todd	Dunn	9/8/1996	9/25/1997		
hardtja01	Jason	Hardtke	9/8/1996	7/13/1998		
joneste02	Terry	Jones	9/8/1996	10/7/2001		
madurca01	Calvin	Maduro	9/8/1996	6/4/2002		
banksbr01	Brian	Banks	9/9/1996	9/28/2003		
diazei01	Einar	Diaz	9/9/1996	9/16/2006		
silvajo01	Jose	Silva	9/10/1996	9/28/2002		
beckero01	Robbie	Beckett	9/12/1996	9/26/1997		
brownke04	Kevin	Brown	9/12/1996	9/22/2002		
ellisro02	Robert	Ellis	9/12/1996	8/16/2003		
jacksda04	Damian	Jackson	9/12/1996	8/23/2006		
carlsda01	Dan	Carlson	9/13/1996	6/23/1999		
fyhrimi01	Mike	Fyhrie	9/14/1996	9/28/2002		
mckeewa01	Walt	McKeel	9/14/1996	7/27/2002		
spiezsc01	Scott	Spiezio	9/14/1996	9/30/2007		
greench02	Charlie	Greene	9/15/1996	7/1/2000		
estalbo02	Bobby	Estalella	9/17/1996	6/6/2004		
soderst01	Steve	Soderstrom	9/17/1996	9/27/1996		
hurstbi01	Bill	Hurst	9/18/1996	9/28/1996		
guerrvl01	Vladimir	Guerrero	9/19/1996	9/28/2011		
lyonscu01	Curt	Lyons	9/19/1996	9/29/1996		
nixontr01	Trot	Nixon	9/21/1996	6/28/2008		
moehlbr01	Brian	Moehler	9/22/1996	7/7/2010		
bootyjo01	Josh	Booty	9/24/1996	4/11/1998		
delgawi01	Wilson	Delgado	9/24/1996	10/3/2004		
hernali01	Livan	Hernandez	9/24/1996	9/29/2012		
larkian01	Andy	Larkin	9/29/1996	9/10/2000		
biesest01	Steve	Bieser	4/1/1997	7/28/1998		
cruzde01	Deivi	Cruz	4/1/1997	10/2/2005		
guilljo01	Jose	Guillen	4/1/1997	10/3/2010		
orieke01	Kevin	Orie	4/1/1997	9/26/2002		
reesepo01	Pokey	Reese	4/1/1997	10/3/2004		
trammbu01	Bubba	Trammell	4/1/1997	6/22/2003		
castica02	Carlos	Castillo	4/2/1997	7/22/2001		
klinest02	Steve	Kline	4/2/1997	9/25/2007		
martito02	Tom	Martin	4/2/1997	7/19/2007		
walkeja01	Jamie	Walker	4/2/1997	6/2/2009		
brownem01	Emil	Brown	4/3/1997	6/6/2009		
cunnawi01	Will	Cunnane	4/3/1997	5/7/2004		
hernafe01	Fernando	Hernandez	4/3/1997	4/5/1997		
rincori01	Ricardo	Rincon	4/3/1997	9/25/2008		
ritchto01	Todd	Ritchie	4/3/1997	9/30/2004		
colonba01	Bartolo	Colon	4/4/1997	9/22/2018		
morrima01	Matt	Morris	4/4/1997	4/26/2008		
hasegsh01	Shigetoshi	Hasegawa	4/5/1997	9/28/2005		
saundto01	Tony	Saunders	4/5/1997	5/26/1999		
haltesh01	Shane	Halter	4/6/1997	10/3/2004		
johnsmi02	Mike	Johnson	4/6/1997	4/24/2001		
ruschgl01	Glendon	Rusch	4/6/1997	5/13/2009		
santaju01	Julio	Santana	4/6/1997	5/12/2006		
tatisra01	Ramon	Tatis	4/6/1997	9/27/1998		
crawfjo01	Joe	Crawford	4/7/1997	9/27/1997		
johnsru01	Russ	Johnson	4/8/1997	7/15/2005		
lathach01	Chris	Latham	4/12/1997	4/18/2003		
stullev01	Everett	Stull	4/14/1997	5/15/2002		
powelda01	Dante	Powell	4/15/1997	10/7/2001		
raggibr01	Brady	Raggio	4/15/1997	7/12/2003		
sagmoma01	Marc	Sagmoen	4/15/1997	9/20/1997		
